player_id,player_name,game_id,season,team_abbreviation,pts,reb,ast,stl,blk,turnover,fgm,fga,ftm,fta,min
242,James Johnson,857373,2022,IND,2,2,1,0,2,0,1,3,0,0,12.0
666468,Oshae Brissett,857373,2022,IND,0,0,0,0,0,0,0,0,0,0,0.0
452,Myles Turner,857373,2022,IND,0,0,0,0,0,0,0,0,0,0,0.0
38017701,Kendall Brown,857373,2022,IND,0,0,0,0,0,0,0,0,0,0,0.0
17553983,Trevelin Queen,857373,2022,IND,0,0,0,0,0,0,0,0,0,0,0.0
439,Daniel Theis,857373,2022,IND,0,0,0,0,0,0,0,0,0,0,0.0
666682,Keldon Johnson,857373,2022,SAS,23,3,6,1,0,2,8,15,3,4,33.0
38017699,Jeremy Sochan,857373,2022,SAS,4,5,1,0,0,1,2,4,0,0,21.0
373,Jakob Poeltl,857373,2022,SAS,21,8,5,1,1,2,4,6,13,21,29.0
3547246,Devin Vassell,857373,2022,SAS,23,5,4,2,0,0,7,15,5,6,34.0
3547274,Tre Jones,857373,2022,SAS,18,4,4,2,0,3,6,12,5,6,35.0
391,Josh Richardson,857373,2022,SAS,27,2,1,1,0,3,8,13,5,5,28.0
17896051,Joshua Primo,857373,2022,SAS,3,4,7,1,0,3,1,2,1,2,21.0
102,Zach Collins,857373,2022,SAS,11,4,3,1,3,2,5,8,0,0,18.0
305,Doug McDermott,857373,2022,SAS,3,1,3,0,0,1,1,3,0,0,12.0
32,Keita Bates-Diop,857373,2022,SAS,4,1,0,0,0,0,2,3,0,0,9.0
38017692,Malaki Branham,857373,2022,SAS,0,0,0,0,0,0,0,0,0,0,0.0
129,Gorgui Dieng,857373,2022,SAS,0,0,0,0,0,0,0,0,0,0,0.0
666713,Romeo Langford,857373,2022,SAS,0,0,0,0,0,0,0,0,0,0,0.0
666873,Isaiah Roby,857373,2022,SAS,0,0,0,0,0,0,0,0,0,0,0.0
38017693,Blake Wesley,857373,2022,SAS,0,0,0,0,0,0,0,0,0,0,0.0
38017730,Dominick Barlow,857373,2022,SAS,0,0,0,0,0,0,0,0,0,0,0.0
38017713,Jordan Hall,857373,2022,SAS,0,0,0,0,0,0,0,0,0,0,0.0
204,Gordon Hayward,857379,2022,CHA,26,2,7,2,0,2,12,19,1,2,37.0
666950,P.J. Washington,857379,2022,CHA,10,3,2,1,1,3,4,13,0,0,29.0
371,Mason Plumlee,857379,2022,CHA,8,5,4,0,0,1,4,5,0,0,19.0
360,Kelly Oubre Jr.,857379,2022,CHA,15,4,0,3,0,2,6,13,1,2,30.0
403,Terry Rozier,857379,2022,CHA,23,8,11,1,2,2,7,24,7,8,36.0
3547282,Nick Richards,857379,2022,CHA,6,6,0,0,0,0,2,4,2,2,26.0
666762,Jalen McDaniels,857379,2022,CHA,14,5,2,0,1,1,5,7,0,0,27.0
17896037,James Bouknight,857379,2022,CHA,0,2,0,0,0,1,0,5,0,0,13.0
421,Dennis Smith Jr.,857379,2022,CHA,10,2,4,2,0,1,4,7,0,0,22.0
17896032,Kai Jones,857379,2022,CHA,0,0,0,0,0,0,0,0,0,0,0.0
3547253,Theo Maledon,857379,2022,CHA,0,0,0,0,0,0,0,0,0,0,0.0
38017708,Bryce McGowens,857379,2022,CHA,0,0,0,0,0,0,0,0,0,0,0.0
18678001,JT Thor,857379,2022,CHA,0,0,0,0,0,0,0,0,0,0,0.0
38017698,Mark Williams,857379,2022,CHA,0,0,0,0,0,0,0,0,0,0,0.0
3547239,LaMelo Ball,857379,2022,CHA,0,0,0,0,0,0,0,0,0,0,0.0
666748,Cody Martin,857379,2022,CHA,0,0,0,0,0,0,0,0,0,0,0.0
227,Brandon Ingram,857379,2022,NOP,28,9,7,2,1,5,8,16,11,11,37.0
666969,Zion Williamson,857379,2022,NOP,16,5,3,1,0,3,7,19,2,4,31.0
455,Jonas Valanciunas,857379,2022,NOP,30,17,4,1,1,1,8,11,13,14,29.0
17896024,Herbert Jones,857379,2022,NOP,7,2,2,0,2,0,2,3,3,3,32.0
303,CJ McCollum,857379,2022,NOP,21,6,2,1,0,3,9,17,1,1,32.0
17896097,Jose Alvarado,857379,2022,NOP,6,2,1,1,0,2,2,4,1,2,15.0
340,Larry Nance Jr.,857379,2022,NOP,2,2,2,0,2,0,1,2,0,0,15.0
18677986,Trey Murphy III,857379,2022,NOP,8,3,0,3,0,0,3,9,0,0,20.0
3547293,Naji Marshall,857379,2022,NOP,0,1,1,0,1,1,0,1,0,0,12.0
180,Devonte' Graham,857379,2022,NOP,4,1,1,0,0,0,1,4,1,2,11.0
207,Willy Hernangomez,857379,2022,NOP,2,5,0,0,0,0,1,3,0,0,6.0
38017677,Dyson Daniels,857379,2022,NOP,0,0,0,0,0,0,0,0,0,0,0.0
666626,Jaxson Hayes,857379,2022,NOP,0,0,0,0,0,0,0,0,0,0,0.0
38017726,Dereon Seabron,857379,2022,NOP,0,0,0,0,0,0,0,0,0,0,0.0
436,Garrett Temple,857379,2022,NOP,0,0,0,0,0,0,0,0,0,0,0.0
3547260,Kira Lewis Jr.,857379,2022,NOP,0,0,0,0,0,0,0,0,0,0,0.0
38017663,E.J. Liddell,857379,2022,NOP,0,0,0,0,0,0,0,0,0,0,0.0
140,Kevin Durant,857371,2022,BKN,27,5,6,0,2,5,8,18,8,10,35.0
351,Royce O'Neale,857371,2022,BKN,7,4,3,2,2,2,2,7,2,2,39.0
666508,Nicolas Claxton,857371,2022,BKN,19,11,0,1,4,0,8,11,3,8,34.0
228,Kyrie Irving,857371,2022,BKN,30,1,7,0,1,2,11,24,3,3,41.0
417,Ben Simmons,857371,2022,BKN,6,10,8,0,2,3,3,5,0,0,33.0
197,Joe Harris,857371,2022,BKN,3,2,2,0,0,0,1,3,0,0,18.0
17896038,Day'Ron Sharpe,857371,2022,BKN,4,7,0,0,1,0,2,3,0,2,10.0
319,Patty Mills,857371,2022,BKN,10,0,0,0,0,0,2,5,4,4,11.0
329,Markieff Morris,857371,2022,BKN,3,4,0,0,1,1,1,4,0,0,19.0
17896049,David Duke Jr.,857371,2022,BKN,0,0,0,0,0,0,0,0,0,0,0.0
17896044,Kessler Edwards,857371,2022,BKN,0,0,0,0,0,0,0,0,0,0,0.0
432,Edmond Sumner,857371,2022,BKN,0,0,0,0,0,0,0,0,0,0,0.0
17896048,Cam Thomas,857371,2022,BKN,0,0,0,0,0,0,0,0,0,0,0.0
470,Yuta Watanabe,857371,2022,BKN,0,0,0,0,0,0,0,0,0,0,0.0
38017723,Alondes Williams,857371,2022,BKN,0,0,0,0,0,0,0,0,0,0,0.0
114,Seth Curry,857371,2022,BKN,0,0,0,0,0,0,0,0,0,0,0.0
469,T.J. Warren,857371,2022,BKN,0,0,0,0,0,0,0,0,0,0,0.0
18,OG Anunoby,857371,2022,TOR,10,5,1,1,1,3,3,9,2,2,37.0
17896055,Scottie Barnes,857371,2022,TOR,17,7,3,2,1,3,7,14,2,2,36.0
416,Pascal Siakam,857371,2022,TOR,37,12,11,0,0,3,15,21,5,9,37.0
3089,Gary Trent Jr.,857371,2022,TOR,14,1,0,1,0,0,6,16,0,0,36.0
458,Fred VanVleet,857371,2022,TOR,18,7,9,4,1,0,7,11,0,0,38.0
3547249,Precious Achiuwa,857371,2022,TOR,4,6,0,0,0,3,1,6,2,3,17.0
38017710,Christian Koloko,857371,2022,TOR,1,2,0,0,1,0,0,2,1,2,20.0
17896094,Dalano Banton,857371,2022,TOR,4,0,0,1,0,1,2,4,0,0,13.0
489,Thaddeus Young,857371,2022,TOR,0,1,1,0,0,0,0,1,0,0,6.0
46,Khem Birch,857371,2022,TOR,0,0,0,0,0,0,0,0,0,0,0.0
17896039,Justin Champagnie,857371,2022,TOR,0,0,0,0,0,0,0,0,0,0,0.0
17553988,Jeff Dowtin,857371,2022,TOR,0,0,0,0,0,0,0,0,0,0,0.0
3547275,Malachi Flynn,857371,2022,TOR,0,0,0,0,0,0,0,0,0,0,0.0
38017717,Ron Harper Jr.,857371,2022,TOR,0,0,0,0,0,0,0,0,0,0,0.0
206,Juancho Hernangomez,857371,2022,TOR,0,0,0,0,0,0,0,0,0,0,0.0
58,Chris Boucher,857371,2022,TOR,0,0,0,0,0,0,0,0,0,0,0.0
376,Otto Porter Jr.,857371,2022,TOR,0,0,0,0,0,0,0,0,0,0,0.0
666656,De'Andre Hunter,857380,2022,ATL,12,6,1,0,0,1,5,12,1,1,33.0
101,John Collins,857380,2022,ATL,23,13,0,3,1,2,9,14,2,2,36.0
83,Clint Capela,857380,2022,ATL,8,7,0,2,1,0,4,6,0,0,32.0
334,Dejounte Murray,857380,2022,ATL,20,9,9,4,0,7,8,16,2,2,40.0
490,Trae Young,857380,2022,ATL,25,4,13,0,0,6,7,24,7,7,37.0
3547244,Onyeka Okongwu,857380,2022,ATL,3,3,0,0,0,1,1,2,1,2,16.0
17896040,Jalen Johnson,857380,2022,ATL,4,1,0,0,0,0,1,4,2,2,12.0
215,Justin Holiday,857380,2022,ATL,9,1,2,1,0,0,3,8,0,0,20.0
213,Aaron Holiday,857380,2022,ATL,4,2,1,0,0,0,2,3,0,0,14.0
666523,Jarrett Culver,857380,2022,ATL,0,0,0,0,0,0,0,0,0,0,0.0
3547297,Trent Forrest,857380,2022,ATL,0,0,0,0,0,0,0,0,0,0,0.0
38017689,AJ Griffin,857380,2022,ATL,0,0,0,0,0,0,0,0,0,0,0.0
252,Frank Kaminsky,857380,2022,ATL,0,0,0,0,0,0,0,0,0,0,0.0
4197387,Vit Krejci,857380,2022,ATL,0,0,0,0,0,0,0,0,0,0,0.0
38017722,Tyrese Martin,857380,2022,ATL,0,0,0,0,0,0,0,0,0,0,0.0
53,Bogdan Bogdanovic,857380,2022,ATL,0,0,0,0,0,0,0,0,0,0,0.0
17896026,Franz Wagner,857380,2022,ORL,8,7,3,4,0,3,4,10,0,0,36.0
38017683,Paolo Banchero,857380,2022,ORL,20,12,2,1,3,4,6,18,7,8,34.0
85,Wendell Carter Jr.,857380,2022,ORL,14,8,2,0,0,2,4,13,6,7,33.0
402,Terrence Ross,857380,2022,ORL,11,4,2,0,1,1,4,8,2,2,35.0
17896073,Jalen Suggs,857380,2022,ORL,3,2,1,3,0,3,1,5,1,3,16.0
3547251,Cole Anthony,857380,2022,ORL,25,0,2,1,1,2,8,12,5,7,28.0
666818,Chuma Okeke,857380,2022,ORL,3,1,0,0,0,0,1,2,0,0,14.0
28,Mo Bamba,857380,2022,ORL,7,6,2,0,0,1,2,6,2,2,15.0
666451,Bol Bol,857380,2022,ORL,5,3,0,0,2,1,2,3,1,1,12.0
3547257,R.J. Hampton,857380,2022,ORL,2,0,2,0,0,2,1,3,0,0,16.0
38017607,Kevon Harris,857380,2022,ORL,0,1,0,0,0,0,0,0,0,0,1.0
38017724,Caleb Houstan,857380,2022,ORL,0,0,0,0,0,0,0,0,0,0,0.0
666885,Admiral Schofield,857380,2022,ORL,0,0,0,0,0,0,0,0,0,0,0.0
165,Markelle Fultz,857380,2022,ORL,0,0,0,0,0,0,0,0,0,0,0.0
196,Gary Harris,857380,2022,ORL,0,0,0,0,0,0,0,0,0,0,0.0
229,Jonathan Isaac,857380,2022,ORL,0,0,0,0,0,0,0,0,0,0,0.0
462,Moritz Wagner,857380,2022,ORL,0,0,0,0,0,0,0,0,0,0,0.0
