(1.000000,-55.358321)
(0.050000,0.000000)
(0.100000,0.000000)
(0.150000,0.000000)
(0.200000,0.000000)
(0.250000,0.000000)
(0.300000,0.000000)
(0.350000,0.000000)
(0.400000,0.000000)
(0.450000,0.000000)
(0.500000,0.000000)
(0.550000,0.000000)
(0.600000,0.000000)
(0.650000,0.000002)
(0.700000,0.000009)
(0.750000,0.000034)
(0.800000,0.000116)
(0.850000,0.000366)
(0.900000,0.001085)
(0.950000,0.003032)
